V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,V340,V341,V342,V343,V344,V345,V346,V347,V348,V349,V350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.313798856974095,84.78032121644343,99.16215135655281,66.53229308805808,134.62393174494696,170.48703130712153,280.6560700108835,273.08138996982404,232.1529487307145,135.54003352346066,0,0,0,0,0,0,0,0,7.068953318130585,15.773376040116792,7.901320109542411,4.033087170101465,13.245343855235864,25.495417702991034,7.592388403464833,7.682386123690078,0.843702037500288,1.328608603847802,1.400746340207403,3.035705814482735,57.02217787888873,68.50118237616162,5.770632493957077,3.043402311268034,5.5120442850563425,0.3445931845945,1.553054280849758,0.308045642212372,0,0,0,0,0,0,0,0,0,0,0,0,0,19.288980138771443,16.161840692267926,266.53328404167786,4.475488199860101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.756936749195415,0,12.252784201931219,3.747358804716276,0.496706648297588,0.432687734817746,10.64538986850623,14.291386525698853,0,0.799666146108206,2.713191970543195,0,0,0.504448367107986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.772417902187913,51.31795218105797,169.11690794505097,124.5158081379285,62.79340927464213,274.96161556069035,328.9919525809836,248.15141193810692,224.0298334065074,226.51589984729276,100.57366782148168,0,0,0,0,0,0,0,0,0.32457425377532,7.592848249808792,3.037350799869611,6.387490974879401,1.521692607644038,24.542735490778004,5.640553805868937,0.709861054480428,0.645032285249973,13.075765812011474,8.532129558223252,2.604992225485654,0.266483743317463,98.37062930062616,3.190894055673367,1.8527147699458388,3.404377770984478,1.683632364690957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63126873783232,4.8807106774457605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.851083918916869,17.734958011480106,29.859818242385877,5.674173557083199,9.046150944457967,0,0.260418467098502,0,0.586430999260876,0.14344144348974,0,0.902190065431927,0.401536816734356,3.912584217296207,0.181934329512492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41664667207357,47.70685075426796,97.64069685840714,74.72275607188581,62.984824887874794,284.5124946601282,186.56280061777153,261.988497796203,297.9888875324897,402.6520451575541,145.94076189415307,98.57504854039225,0,0,52.87960242723354,350.92370284860465,306.8595292780047,0,0,0,4.643556422918771,11.575598973797456,20.001910963115133,4.624618955887215,5.004614791060094,16.916684644877357,4.434860932286323,11.221783398010883,33.18612560836636,20.907385084957006,0.680976501716275,9.532824270545694,151.94510744695282,73.13237326557547,6.448504628678341,29.77315847535381,8.257929388414773,0,0.479631457884025,0,0,0,0,0,0,3.608467895863207,6.160034478699036,0.445072449688633,6.445957672587224,0,0,0,0,96.02850833694926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.320200276754401,4.710150426888623,36.76261521038694,52.98668749081325,99.01765573053413,0.402679239975851,0,0,0,7.342082311364147,0.787914564316052,0.266686388533528,0,0.695932466474772,0,0.16888631889482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.77716540947164,75.54698509448988,54.07913957364298,137.28286561247273,113.86671316197766,312.35987584886846,147.85883426169826,164.59400938011768,182.65676708866442,221.24272331681098,153.69005681106785,41.79438133893962,0,45.09072541816858,13.069099052508136,7.465958179197454,1.822241792548368,0.887032755994345,40.51273672362158,7.238246975861873,10.849173502540284,5.583435160575045,0.969820727307541,8.835630210331061,7.825113683748879,9.29242784173388,1.278219800705176,9.63331103993577,8.175384258595034,0.206918988494623,0.155887975979932,32.83105884557502,190.63814786293207,59.214323986799734,120.00180781956476,252.7215160392348,0.152802115391782,0.800528174747994,0,0,0,1.015229853094058,0.031365923309993,0.940959292076806,0,1.515075733610834,18.07805459788963,13.840247629200771,14.788816368417265,5.807365450476595,0,0,5.183065997437398,25.810119596818353,11.044787255784545,0,0,0,0.159497515581934,2.310173677005047,0.297602536378478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793599876992902,0,0,19.27674152524392,7.037888192489122,16.834978519330114,0,7.7326601456207005,6.632125187458318,5.286134025153216,0,1.322894521499581,0,0,0,0.512116152055924,0,0,0,0,0.725088194414656,0,0,0,0,0,0,0,0.753799855615459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231863905700556,74.59984019057553,181.85683673821524,169.40689555701647,84.83036526920554,83.02301983040256,296.43979715639097,155.40636926069112,194.03631044795404,246.79173845583972,429.5563673016438,99.56651867173417,0,0,21.363514097902993,24.38075194285987,112.27444380124062,12.204405972483217,15.092921685886868,14.048944439790898,49.67456330044144,8.546452375775864,2.2755459961452447,11.380531854828956,62.08918350779973,6.088790215570622,15.734456090294994,0.629738909265226,8.719385166338684,0.61307554124542,0.474280332111593,8.58325300951558,723.8159047710137,64.03107754524481,4.885525997459115,137.3570409068456,145.32156223539633,5.136192718756127,1.4405099212485468,0.284313594304228,0,0,17.807818504704535,19.100875884359738,0.825623164462533,2.028218647514384,20.280384824144207,5.218479093743871,14.037071406991526,40.32835966705869,0,0,0,124.41544372546547,63.66612529943204,29.81060677237807,7.605590936023523,13.969616012679344,1.76719471576562,0,0,0.052651086006567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.454037830452886,0.278742410514525,0,8.617094265563752,5.128896206089436,6.865732245433863,0,6.818031766720805,1.229837777861877,3.5781608877210602,4.088845628703675,0.20181411083089,2.576116809739009,0.511432955254291,1.594725626453872,0,0.573296697917821,5.859540994492913,1.06836624399814,14.067986644883987,0,0,0,0,0,0,0,5.793188065268379,179.8293196174052,250.71385332964587,430.6739318352549,93.10817966364733,163.17456166887797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35050124402e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.473553842993034,151.52987209960483,76.57142363731195,48.83070754196048,44.33837649018481,31.91887243179197,83.95949565613955,200.92487493403453,492.16886692568585,120.90657235752391,37.53032452692321,0,0,0,0,1.054638863800106,13.183665541083643,0,8.814154177120743,1.734589692243725,142.58950729212563,23.41086089248495,5.938528005126694,1.999117801908583,8.56925205353841,9.918329762399875,3.841292437049923,2.00185201909257,1.759882593629647,0,9.40546549732605,9.747916684861076,14.017949898678552,0.703992147265997,8.808369796133674,6.094642473739706,84.70466532570845,1.863057317615358,0.953605597129317,1.666742374133305,14.912240814869392,0,0,0,0,0,0,0,0,0,0,0,0,0,76.48432693534401,10.845364401306952,3.35072212569101,3.048239589926269,32.84243376018822,0,0.334291062515174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65688284598375,0.608403339297878,0.567535231448625,1.463187241086655,0.694757901397354,0.42521952574946,0,1.06565270168942,1.579013029250862,9.061398617377348,0,0,5.041973306499343,13.992406146287744,0,0,0,27.26449914116463,0,0,0,0,0,10.967376948636208,0,5.680138327527892,221.20025831103067,105.2046824669248,0.648380853088653,15.055492138196929,231.50848797168408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067557832064883,19.328133604365192,20.721182432418736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.075327565421648,117.94104179499664,98.35879002263948,238.79357554922845,22.427860758857193,24.74377834150628,12.532915704986284,100.99736885089872,371.86175186827995,133.0193844155416,48.70832326867454,84.5003550323457,0,0,0,0,0,8.725273706982566,0,15.48998627710516,1.452175746284247,38.436478432211075,122.45493205166215,1.449473999822837,1.402983595695843,6.820857256770147,10.060420620872625,16.503508405373516,6.004383223833193,15.118539083247033,23.06695594684165,13.240202969081484,9.444119858158162,44.39426272871649,9.540538258109985,14.081627085070439,8.342101063644954,431.2115866236889,101.41861858051075,2.436019856784427,0,0.64243437138073,1.103992672657447,0.959570515416038,0,0,0,0,0,0,0,0,0,0,0,15.19534013684422,0,70.97872479181005,7.920133729084332,0,0,2.213976501863265,116.34339915280015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504707150413782,0.627624457235608,0,0.15279524024033,0,0,0.462101485399366,0,2.582954690731854,5.713126815619747,0,0,0,0,188.3729194561382,0,0,0,0,0,0,0,0,0,2.842043620406656,0,10.13161732302756,0.698185070702839,0,0,0,0,0,47.2914981316806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11561350937812,29.43761866915682,30.434612567791145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.908067102808005,79.06287211125347,75.8962830071766,69.12462645634378,55.22116825691447,28.403783334683094,98.57164611203405,52.512098963998305,339.61767256937947,152.23487749110188,239.64545268276055,110.09259913368193,31.40498938314657,3.862165234135396,0,0,0,0,51.62050736646783,17.235140422782006,5.114921592278784,0.622157427934604,118.98933217016362,1.275364554348676,8.19172718521437,1.2175560636318,4.561525076079739,10.779790877636813,2.786420227942017,3.6269922754999717,5.308072823397083,9.358736789205794,41.19935589002287,166.8650311675948,1.779219253823225,0.232859414969239,16.119197844283025,0.192713770509017,3.717335002047007,1.713151050136494,2.190064030993178,6.176837439675314,0,0.383276099791882,36.867945446858414,0,0,0,0,0,0,0,0,0,0,3.244998364597516,0,1.535698780359145,0.932680601400865,0,0,0.374386406946263,172.39040372846773,5.085669683796602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350038304589277,0,0,0,25.141593833101922,51.916039817275696,5.73497899727793,0,0,0,0,1.062884486647843,165.52105462837955,0,0,0,0.331027531778877,0.938653696837,0,0,0,0,0,0.293805405293727,0,0,0,0,0,0,0,0,105.766406115709,0.534334861459769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.832893657040186,18.12237331285274,15.212069421684395,1.4462720384666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48735383946017,3.98680444543818,158.09122647729552,247.16975243728618,149.85168286505163,111.08808056666729,295.416328850704,504.22786966960723,158.44203276395268,104.68451273258933,45.58800362234539,149.35767362836836,247.95661659702003,472.1482995687509,172.0802477520301,50.2633502404924,5.395828073403202,0,0,0,6.653897438920524,24.009277619578917,12.67833921194798,1.447914952131074,59.76311750823183,13.13571797034964,2.194564176022284,16.371959347829915,10.04272275047069,17.729625804036985,20.478421222554534,12.370128703241857,0.263616323076565,7.912943615368182,15.606954636918411,24.28459937173426,12.209108077134184,0.352734702553447,1.230791000119102,4.174586159098605,0.872854349030013,5.86187672656907,0,1.041689047895319,6.991033022756487,154.8693283933572,0.970391995515431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.81607985312715,27.918504283723195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107620175932767,0,0,0,74.33630135690385,28.56490863924751,10.674939442279856,0,0,0,0,0,0.846735485125962,0,0,0,0,0.10752297234479,0,0,0,0,0,0.219377183623251,0,0,0,0,0,0,0,0,0.328093237670875,25.352830559997233,8.888266024828336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49893983136947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.202272204601165,33.17867681310889,11.608374666130088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232463637781374,6.984105762928003,35.547167307429106,171.85714097003736,221.70303457833526,180.14480763352466,139.03312907133457,145.34157940880365,244.23528838184632,113.63053984622016,23.577792946912894,49.57236053811332,189.51318946709463,294.72815534181245,498.02882836258414,250.08310048524882,320.320149914882,270.72721376930014,89.23395509855153,0.36019629779239,26.865604098334536,105.7225136314713,0.909095820169767,8.31927066988019,0.535026961098261,126.7254838093354,71.96393664483375,29.448756587083466,38.008079216963694,30.707219098977163,53.29046107626803,9.426388574057437,22.678926153019734,18.130343531892738,10.619410015801066,1.378310233507403,115.54153028859734,3.2447787267843893,1.596472685403566,12.450732602972273,5.523382579796817,60.895669554648094,216.4516957172492,25.836046447310515,4.006357972225819,164.2652071427286,15.326466934177365,97.33428716971846,0.709892586642903,0,0,0,0,0,0,0,0.204400638990455,0,0,0,0,0,0,0,0,0,5.834766339777941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637651134034984,0.186471283684019,0,0,0,1.730061855812733,63.45124099752663,7.301508152491706,0,0,0,0,0.505232667440495,0.127352642759123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132497118112108,0,0.799309643402443,16.071160251782796,40.112367468187706,0.605068168449978,0.646948421018532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353254788868155,0,0,0.948622169966631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710453509108308,2.991681660204725,20.20345915363735,2.791624178150109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54029144578976,0,0,8.870796293175111,76.85351850162112,143.91926210822734,40.0437609406736,121.75331963674222,591.4402742829583,235.4733472116802,86.47316773217885,159.99854957335924,62.07496190158556,33.51798720484963,184.37855037122455,134.65504198769568,449.48594134951054,502.30549181569154,2537.806067765664,305.2929685185045,175.04068860552408,182.99753963586582,12.55675901650012,0.368261275126415,1.04923155676079,0,0,1.999407568416422,131.16910746429514,322.77173514694994,33.56561352394861,65.78250819898342,11.759977577055624,15.743562771719358,8.29067642331394,13.214007655075395,3.075135383169611,8.305975245847081,2.744783160275014,38.11688037910098,11.324694969462822,0.202580107924833,4.195572512760904,11.095889897734487,0.042021514107772,3.247546164314687,0,0,0,3.039570890260869,8.253626257856869,9.940155510542787,9.430626760478312,0,0,0,0,0,0,2.96479276052194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904832592631928,10.303771860492953,0,0,0,0,9.739016630395401,185.72719223497106,0.132538800007222,0,0,0,0,0,0,0,0,0.18499430177557,0,0.174628730339971,0,0,0,0.64575631160459,0,0,0,8.532017709296905,0,0,0.593230975739532,1.210817813828016,0.232848374642846,0,6.290736271010156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.215649328927662,4.806380871392854,14.496258729598177,2.78571879911302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.737119991055764,9.194689032455406,0,13.214668451111734,88.58622275826706,70.50358213755621,187.76267103261338,341.73466789072876,170.5469332637633,427.227636126153,262.3140025763897,174.1018243172307,82.81781036973199,83.42665020809152,79.94300323442604,113.5852691851442,163.8254957938476,349.47527477802817,1440.8820667894836,2216.5197055328053,6.542310752822539,166.8257882228369,176.27046908291948,111.63115351392493,53.025393198768214,36.7589613526039,5.458779080868315,8.864119026918821,18.541523413870323,20.944596310172823,153.83353166217972,31.749006649330127,64.5173345623372,5.985831465756815,9.306988454619493,6.004764939764724,32.90263718014159,4.868931795956989,0.731391659538046,0.94607952612589,70.81268888007321,3.766391381707978,10.930526420394568,1.699861211638199,9.991572679933924,0,0,0,0.215982967398023,3.768638955586239,16.678636327711864,8.685674390407263,1.64673361426447,9.759676827097104,0,0,0,0,0,0.186133393318339,12.495860458259783,0.320590025524274,0,0,0,0,0,0,0,0,0.546269283409782,0.683429893871359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549.899969126257,1200.7961352513082,36.886970441559825,0,0.447989220678688,14.473513987918476,0,0,0.224956119021679,12.283869124520312,0,0,0,0.883466078199695,11.884085658114328,9.79934019461608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413493248788919,0.033749777013071,0,0,0,0,1.466568892998412,0,0,0.815404141687677,0,0,0,12.770566078009685,4.067915302954923,6.932144616298836,5.179330349269089,0,0,0,0,0,0.177977219021357,0,0.151286326910855,0,1.861968914662323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
